epoch#, log10(loss), log10(val_loss)
0, 1.3684419982920477, 0.7664417221274331
1, 1.0576778936070095, 0.8714664315108455
2, 0.9302481412715333, 0.9954154419202169
3, 0.8568856070781967, 1.0097815947633795
4, 0.8222220223757749, 1.0027668886532575
5, 0.7723614839387403, 1.109308810774326
6, 0.726075144775813, 0.8862011791713628
7, 0.7054257471631767, 0.8780186008217787
8, 0.6829452164679163, 0.726861847253024
9, 0.6400340373367759, 0.6733747941383734
10, 0.6156571840077466, 0.4092963139069224
11, 0.5911061659557417, 0.3968554209132853
12, 0.5587119891837256, 0.1995287116946246
13, 0.5377948201094356, 0.223563112903348
14, 0.5123583197577801, 0.2208915922166465
15, 0.5153031214382515, 0.15622851373278931
16, 0.5159238727244762, 0.3215214699586117
17, 0.4738438704939667, 0.08371841520192254
18, 0.4567816953093843, 0.19486533878339765
19, 0.44146916922365276, 0.0752041080565803
20, 0.40111750754429976, -0.0009671922998626382
21, 0.39148018687998903, 0.04301431370684701
22, 0.3814990298637779, 0.11685425314121653
23, 0.3746755760952201, 0.02357845432461478
24, 0.36691528859234085, 0.1952476757715609
25, 0.35611848578260824, 0.00793697673916564
26, 0.3099306371131403, 0.04649875979477104
27, 0.31428821664261924, -0.005718496210917402
28, 0.293302513030705, -0.04387238376403288
29, 0.2748380060945449, -0.003354307016616471
30, 0.29044308298331933, -0.02691356702632
31, 0.2626264101311214, -0.1264252686002342
32, 0.26272285996733763, 0.09238576679638914
33, 0.26499604171705754, -0.1981143639597874
34, 0.20960701311651603, 0.024440829125826367
35, 0.25415912149810693, 0.1337735363048687
36, 0.2231900544056279, -0.10049466121888576
37, 0.17089155240705003, -0.10232283175050944
38, 0.18917493000423047, -0.15215092199000957
39, 0.16097194133135018, -0.040221130223520654
40, 0.13472359627930655, -0.09297660631158211
41, 0.14455716670007582, 0.04644684563819275
42, 0.14492951980414115, 0.010090260418922825
43, 0.16175374246328697, -0.19641637802630613
44, 0.10704607893049786, -0.10909054860252827
45, 0.10187531703401173, -0.2386199121448052
46, 0.10499052228328382, -0.058943877248392805
47, 0.10107915677117617, -0.20031403410088985
48, 0.05467493578273633, -0.10151989143686979
49, 0.06367341457080379, 0.0023562605904359807
50, 0.05485297119920051, -0.3390145151774541
51, 0.06323586928438656, -0.1389438359540891
52, 0.04816661457404296, -0.20994989851505536
53, 0.0206837897720875, -0.20392180348877711
54, 0.0186529515733506, -0.19184587074597376
55, -0.007397302350078952, -0.19103564190120864
56, 0.00621638794583108, -0.1521043667388016
57, 0.019876184237821146, 0.01141381830582274
58, 0.0175247790485925, -0.23529740052294587
59, 0.03800710857903125, -0.2842810132113216
60, -0.04816051713803862, -0.30993457606795216
61, -0.0018057487677542383, -0.09794645451509579
62, -0.024107367796795492, -0.3728856632429424
63, -0.0533453487253811, -0.152319547414738
64, -0.07742483627215539, -0.21090227313430446
65, -0.06723471976643379, -0.28187235701382224
66, -0.07300409647709868, -0.15523095470087722
67, -0.0634147661215195, -0.13853631066426753
68, -0.0857929574325959, -0.26822164222654743
69, -0.09126536385105698, -0.24920665910049836
70, -0.1032779476797361, -0.34503762728862736
71, -0.1076746911643887, -0.33056026836975705
72, -0.0867992290422733, -0.26719928489051936
73, -0.11649432275943171, -0.37304574115329986
74, -0.08888902153866506, -0.3661515409598217
75, -0.15668855172816884, -0.28712909269744996
76, -0.16824547603913997, -0.30592384642597814
77, -0.13993713594055657, -0.37073656673066646
78, -0.11438575390545264, -0.3894500647217953
79, -0.0897834054232242, -0.27395355348850836
80, -0.11708771234676038, -0.2545710547753322
81, -0.16609256342746745, -0.16948127999282467
82, -0.16430621488041894, -0.20010793997213427
83, -0.19699601831039307, -0.34675528527387023
84, -0.185675818411237, -0.45274972850629597
85, -0.1863025050522606, -0.3920922710081542
86, -0.21326664731298267, -0.5350353436840405
87, -0.23170846763253067, -0.29030098846542646
88, -0.22973210694970808, -0.314130011893698
89, -0.22453010729279563, -0.3135317544359896
90, -0.17405884818501166, -0.4233438018876626
91, -0.2773717669255227, -0.28191084959526497
92, -0.26325983577354856, -0.44955897324309524
93, -0.2840521315470331, -0.3602876714028667
94, -0.2858445751603828, -0.4286530679174106
95, -0.2963947247114129, -0.26320378957959917
96, -0.24894524503788448, -0.39880749787676095
97, -0.2725967431165117, -0.47623017785276295
98, -0.2984749192217638, -0.369603573139603
99, -0.3188225212085992, -0.42910324511791265
100, -0.30171674949718297, -0.46528776716481124
101, -0.2974047215765003, -0.26912810500348305
102, -0.2965989960841424, -0.3383087046971731
103, -0.23166919018557555, -0.37499799420702756
104, -0.30039351215695376, -0.47356201090934696
105, -0.30942920213828806, -0.4922062793336689
106, -0.36081490634989977, -0.4394893192351834
107, -0.3184244327697178, -0.08450451889879955
108, -0.3221985553913021, -0.45059974273111203
109, -0.3418261654226695, -0.3514001661982984
110, -0.3609179402005234, -0.4365436736133139
111, -0.3950061175223416, -0.30165305169080414
112, -0.3351645834770682, -0.3200137613740018
113, -0.38529866880663993, -0.38936392345643095
114, -0.359140768094453, -0.469090867165885
115, -0.4019079488957014, -0.4112299452987478
116, -0.393565889921622, -0.5386590457701339
117, -0.41200107997144975, -0.5054918075918349
118, -0.4309533212894211, -0.440183907416657
119, -0.3816550421893543, -0.49953917881639287
120, -0.4213008168625689, -0.4498211379026964
121, -0.44055774557359195, -0.48154680069542877
122, -0.43982022542844623, -0.33100339604421036
123, -0.4471283773893299, -0.572723563837289
124, -0.42734396817422093, -0.48587586218497886
125, -0.4267511583884076, -0.561832172983027
126, -0.43127659673176083, -0.36635296073720924
127, -0.41778710780301853, -0.5553519631944863
128, -0.4692523632453979, -0.5911039062930483
129, -0.46871579974275646, -0.4752339127631635
130, -0.4960459093648535, -0.565744910327646
131, -0.4404269119989202, -0.5406069916454961
132, -0.45325956216788255, -0.5109953420935156
133, -0.48972963438199413, -0.6302534499553814
134, -0.5022714518117499, -0.6399983778036756
135, -0.5144830527840742, -0.5357431459253023
136, -0.5246194190545785, -0.5634192510657043
137, -0.5450120241612726, -0.5200019913938543
138, -0.5519017529944108, -0.6134991311172678
139, -0.5536168330034827, -0.4792021702773367
140, -0.5560086598476834, -0.6209822395174414
141, -0.563802741859368, -0.5011858691386821
142, -0.5765207012781133, -0.59846824457918
143, -0.5367610889623173, -0.5564730503012447
144, -0.5274861492079324, -0.5542644164564072
145, -0.5436546739670132, -0.5562635751926159
146, -0.5894113599533723, -0.5656675841235763
147, -0.5734999533185265, -0.5893195477001288
148, -0.5880736563991396, -0.6330142869676837
149, -0.6064336566202868, -0.5592128725982795
150, -0.5940660838275145, -0.675912693414643
151, -0.615853860538411, -0.5250644212779594
152, -0.5955789084439311, -0.5682460431060274
153, -0.6033257163803724, -0.48808666808644596
154, -0.6184488653125265, -0.5686873224072151
155, -0.6158123642749821, -0.5831446601347274
156, -0.6616244477237488, -0.5598488951392346
157, -0.6291083919429277, -0.6300847388616727
158, -0.6622186796063368, -0.6180353830048463
159, -0.6290378435508647, -0.5189568610194506
160, -0.5906498039272947, -0.5425282324653746
161, -0.6587891207776555, -0.6403409470363326
162, -0.6803080264923772, -0.6106715955194026
163, -0.6725285097377426, -0.5273415407369305
164, -0.6844867713641583, -0.5823319033425594
165, -0.6794924074241924, -0.575616560356406
166, -0.663817151983091, -0.6529140281985906
167, -0.7158173824172122, -0.5155842307537515
168, -0.7077972670509598, -0.6690763939062152
169, -0.7109717749610539, -0.6872120308508017
170, -0.7098189412306847, -0.587982226720257
171, -0.6923348560973701, -0.5898726254783612
172, -0.7430841353372899, -0.5611631312500984
173, -0.74841784130098, -0.6285993838021149
174, -0.7220493388261753, -0.5812917972643523
175, -0.7345419002973819, -0.6407481311120962
176, -0.753899525357308, -0.5910880551695921
177, -0.7357133038238988, -0.5784439769719888
178, -0.7648070190882351, -0.7321866981480039
179, -0.7750615679464384, -0.6985003891777817
180, -0.757961715274234, -0.6546967275293173
181, -0.766159735923361, -0.7053602348192605
182, -0.7680156700065763, -0.6449675010694358
183, -0.8028685821618567, -0.6557720906770056
184, -0.7941529482170823, -0.6335238512016922
185, -0.8214935605572842, -0.678523634052906
186, -0.8159739161987586, -0.6908536955576352
187, -0.8390151576732288, -0.7004995071414841
188, -0.8379551289896628, -0.7365947285402724
189, -0.8368393627737054, -0.6393349771712012
190, -0.8458649997431505, -0.6703979139375128
191, -0.8526831139622135, -0.6524781288574368
192, -0.8572911947441852, -0.5773799172336125
193, -0.8450593357448348, -0.671420343866122
194, -0.8643802420221194, -0.6381288221441017
195, -0.879654153072907, -0.6588873899529124
196, -0.8829250267936153, -0.6882795116591736
197, -0.8919293457568738, -0.6813996676870594
198, -0.8842090555854392, -0.7225104898931998
199, -0.9021799104350159, -0.6961430548184152
200, -0.9166391843545473, -0.7135808850708285
201, -0.9267319047447986, -0.7196399532476242
202, -0.9271823051197541, -0.7015493810795419
203, -0.9169408832926667, -0.7346848595309659
204, -0.9406976473505966, -0.7689182427472464
205, -0.9478692965417831, -0.653213704531519
206, -0.9395883704180353, -0.6941140213309211
207, -0.9436295739054723, -0.7505708944178956
208, -0.957857507083473, -0.6981202491751375
209, -0.9422757737857952, -0.6629306885673661
210, -0.9330640530274666, -0.6387058218278725
211, -0.9688548324996964, -0.6979388904665679
212, -0.9889419276435658, -0.6836386913412328
213, -0.9874908085221713, -0.6789188185205867
214, -0.9835555521316868, -0.725200310114671
215, -0.9963973488805977, -0.8184646550418797
216, -1.0033283515509275, -0.7523230948144045
217, -1.0176432602732495, -0.7639186155410878
218, -1.010584439254604, -0.7275872211624321
219, -1.0188445390055105, -0.7380490275920039
220, -1.0149793481079763, -0.7477855728322702
221, -1.038798890240151, -0.6837472781763798
222, -1.0458295285561294, -0.6831307931169429
223, -1.0530081383543421, -0.7370975589387362
224, -1.0279455858281084, -0.6869108715757187
225, -1.0510903415226913, -0.7610964845031503
226, -1.0667309370477964, -0.7175608365781985
227, -1.0685381877506885, -0.7272931684423911
228, -1.075775076024796, -0.7045085211726901
229, -1.095610511344679, -0.7220805288390129
230, -1.0786244335649677, -0.7473370937541141
231, -1.0977659924992145, -0.7749041431970338
232, -1.0997999972589518, -0.7432075422499932
233, -1.1047303933853705, -0.676018935674776
234, -1.1217164668410455, -0.7271068411957138
235, -1.1118032759460437, -0.784392623016356
236, -1.1331935353621208, -0.7352810535111794
237, -1.1395239842354175, -0.6962950105801027
238, -1.134328593959218, -0.7105926960787631
239, -1.1355765267428515, -0.7843502009773297
240, -1.135064443162073, -0.7267248717240671
241, -1.1419898029799749, -0.7891526641663521
242, -1.162110463659476, -0.7720764598370462
243, -1.1706741594622811, -0.785830527115462
244, -1.1870637109859077, -0.7442429972823873
245, -1.1916393888044357, -0.7331415992167581
246, -1.1583332108750128, -0.7246986313770908
247, -1.1929150411751086, -0.7171806890845568
248, -1.1934786672543707, -0.7631837789453388
249, -1.1871617848759206, -0.7831943881612479
250, -1.2149533005942859, -0.7704605088665047
251, -1.203042083620049, -0.7640731599918715
252, -1.2047785289005424, -0.7452843108516849
253, -1.2136920778332727, -0.7937027405400104
254, -1.2134348028985256, -0.7292341157779979
255, -1.2290863738136557, -0.7480156192656706
256, -1.2439686076204353, -0.7790867406615469
257, -1.2391152719067189, -0.8203312171410003
258, -1.2458252472102325, -0.7337967807159875
259, -1.2507267127322879, -0.8088313186960505
260, -1.2546063878079832, -0.8000029060786089
261, -1.2622727778435407, -0.7898813978824747
262, -1.2648745804093986, -0.8094166929739706
263, -1.2585496122072601, -0.7821114254486027
264, -1.255493125760058, -0.7624524680813061
265, -1.2889399591430386, -0.8201567572367645
266, -1.293371502612148, -0.7459661602329306
267, -1.2925105745658885, -0.7522373797907687
268, -1.2877575765371583, -0.7796489256752809
269, -1.2957218010267653, -0.8010162056247991
270, -1.2924163499570003, -0.7944235146931932
271, -1.3090418227803005, -0.80193117309156
272, -1.3157948407302977, -0.781147143992607
273, -1.3078740090200252, -0.8143998821411088
274, -1.3096320085692983, -0.7899383673963758
275, -1.3261870912780285, -0.7703167551135723
276, -1.3194834962158892, -0.7563378898228401
277, -1.3387798611079345, -0.7845612098384698
278, -1.3300835276549634, -0.7655057618859356
279, -1.3357355544711975, -0.8027949730145348
280, -1.3473574059619804, -0.7855947259975455
281, -1.3371143743096878, -0.7504119733346206
282, -1.3582383126040842, -0.7862568981806043
283, -1.3633597680083769, -0.8155542674088936
284, -1.3715344420624191, -0.8090190045450514
285, -1.3615622701879122, -0.7947890107146791
286, -1.3693570795893728, -0.7706225892586058
287, -1.3673529438262921, -0.7961904864913012
288, -1.3873886860633218, -0.8408890068967222
289, -1.3750970886087244, -0.7985889306927263
290, -1.3827438788676496, -0.7955116318609703
291, -1.3954521147404295, -0.7786313897784995
292, -1.3886153966151946, -0.7996660858793588
293, -1.3923383364035322, -0.7790847172067978
294, -1.3924767905083388, -0.7662393655318939
295, -1.4116569005152075, -0.8101924297284884
296, -1.405804991177305, -0.78751412779612
297, -1.4213160887678469, -0.8125516085646407
298, -1.4088046048973217, -0.8101672238659828
299, -1.422440846946115, -0.8137033184192468
300, -1.413234916644673, -0.8160941567199961
301, -1.4259885613766894, -0.7463943491085222
302, -1.4288735811509454, -0.8592626122569599
303, -1.437477420395549, -0.7497766516636972
304, -1.4295624505065103, -0.8116423663838159
305, -1.4558697394835627, -0.7987545701739699
306, -1.443822067072833, -0.7816757541242971
307, -1.4442120815800745, -0.790735806938928
308, -1.4472842373022432, -0.8044484492150754
309, -1.4663234192124561, -0.7955189465907677
310, -1.4584797505370797, -0.803543400080762
311, -1.4652685443493096, -0.8055189561925207
312, -1.4750116906388013, -0.8177572928659373
313, -1.4611890971948411, -0.8061556211476891
314, -1.4791665506347333, -0.7673306807306578
315, -1.4784709344659435, -0.8228775732736585
316, -1.4833929594844386, -0.8290109330219755
317, -1.4857105609822985, -0.8102459395593294
318, -1.4888612157616297, -0.7579919244483656
319, -1.4853253302014728, -0.739969905226512
320, -1.4838076289314701, -0.7434562537040392
321, -1.4915006557630626, -0.800936567019499
322, -1.483922241520713, -0.8264580206358488
323, -1.5027710619244206, -0.7891734135493051
324, -1.5139998946299302, -0.7988135708353087
325, -1.5119791209009525, -0.7729006977347516
326, -1.5150712852287371, -0.8093073809964074
327, -1.5105035192464276, -0.7985788779334836
328, -1.5211681535622348, -0.811283409304375
329, -1.520606555350408, -0.7361295589212027
330, -1.520060738223355, -0.8139382774711453
331, -1.5341856521376578, -0.8264018681942955
332, -1.5351490626399955, -0.795507590626625
333, -1.5379949170115714, -0.8138486880273365
334, -1.5451286301629914, -0.8430543055252748
335, -1.543099777534301, -0.7937893152133543
336, -1.538675264229071, -0.8239397879587168
337, -1.540130284753868, -0.7946570208045592
338, -1.5401130018468885, -0.8538617468804572
339, -1.5487108393468172, -0.8430951118716621
340, -1.5376481264280262, -0.8239265422266911
341, -1.5445391671766586, -0.8228110370392738
342, -1.5425885325587596, -0.789445437632314
343, -1.552021631058967, -0.8212954320904651
344, -1.5603409444047454, -0.7909896541962735
345, -1.5609601540045202, -0.8037337562218412
346, -1.5597932429560706, -0.8000487227036769
347, -1.5760748202864807, -0.8117140507904702
348, -1.565856495736781, -0.8270963426311712
349, -1.578483443286071, -0.8075762895443557
350, -1.5653196378190783, -0.7986385874109004
351, -1.5882136954083488, -0.8106906187457076
352, -1.5797624450600285, -0.8055859143828696
353, -1.5761924515739063, -0.8335319653451478
354, -1.5787448855445783, -0.8399386714385382
355, -1.5915671760891732, -0.7740054025290313
356, -1.5948342420571828, -0.7915532542516006
357, -1.6023962119111264, -0.7962998252559986
358, -1.602029666974788, -0.7906543146136608
359, -1.5960904461299157, -0.8204378184820809
360, -1.6029940807515737, -0.8061019503301106
361, -1.6095509026733954, -0.8013860657879068
362, -1.6061610188237947, -0.7652410856478857
363, -1.620243851132177, -0.7746974653192901
364, -1.6120554535122902, -0.7777318543496718
365, -1.6179889986184324, -0.7828529220575705
366, -1.6087683326635756, -0.8186725360486329
367, -1.6190357821664212, -0.8302439618406952
368, -1.6268907272526643, -0.7979472825866604
369, -1.642569000811197, -0.8140789174711884
370, -1.62752334495957, -0.8285898845174786
371, -1.6320549358822782, -0.8438235524706481
372, -1.6332137371323836, -0.7819265916598411
373, -1.6434895752657475, -0.7820985730772039
374, -1.6413955575776888, -0.8057543273954411
375, -1.6348391703561003, -0.792050989098118
376, -1.6389719643322453, -0.8294445813476166
377, -1.6498047979152342, -0.7908074400894421
378, -1.6467038914188146, -0.819913024331758
379, -1.6542192055053375, -0.7293207868780311
380, -1.653610488167545, -0.8129631899908424
381, -1.6510816977744125, -0.7949541352541729
382, -1.6454868735586785, -0.8135342383724242
383, -1.6456380229406746, -0.8018725265628917
384, -1.6630884954597724, -0.8115291383569349
385, -1.6577836125590393, -0.7704487596265153
386, -1.6677668179659266, -0.8084718869079379
387, -1.6778769467081125, -0.7996709820236036
388, -1.6679255864279532, -0.7807013068870633
389, -1.6791379911114954, -0.7806091016445225
390, -1.6707805011015777, -0.7609090351746954
391, -1.6630178580209463, -0.8415093290807081
392, -1.6682639866289084, -0.8268352199052696
393, -1.675769352055689, -0.7607397210105652
394, -1.6771031969809804, -0.8198439060539164
395, -1.696786892110213, -0.7782970646330389
396, -1.6918279113335488, -0.7917435137792499
397, -1.6795131675380788, -0.8374205422044327
398, -1.6839584145107949, -0.8208350543008021
399, -1.6992340502786383, -0.8114106579660377
400, -1.7013061851843638, -0.8358965075954489
401, -1.695929454934919, -0.8409441028048004
402, -1.7110402296239684, -0.8113885670028634
403, -1.702904246475046, -0.831122495959686
404, -1.7196987830836454, -0.8246932157443577
405, -1.704892476189925, -0.7584356297179756
406, -1.7065265721875793, -0.8069643848164342
407, -1.7146281825047542, -0.781701512528323
408, -1.7138778340764942, -0.8089426366687761
409, -1.710106821399547, -0.8214066028153577
410, -1.7144901233154517, -0.7996094986178617
411, -1.7200318980121876, -0.8147054978572392
412, -1.7412348556204384, -0.8323478179664949
413, -1.7273668356785277, -0.790881604040652
414, -1.7360441879422845, -0.8485347104724342
415, -1.7293766655991278, -0.8435199058633481
416, -1.732578136171369, -0.8356832328824098
417, -1.7203508225184692, -0.8100631136567489
418, -1.7342365659915693, -0.8537441693084296
419, -1.7432399580516131, -0.7980467395977456
420, -1.7354690388578684, -0.8316812240941713
421, -1.7384095200075012, -0.8155220621165757
422, -1.7416218122574134, -0.7977415719375297
423, -1.7493256767985585, -0.8278793914957603
424, -1.7388743903708401, -0.7784265831437014
425, -1.7328955222527245, -0.8591164265317435
426, -1.7477321168000723, -0.8369633879923184
427, -1.7452873887650295, -0.813675295370894
428, -1.7520147205213161, -0.8201881103616531
429, -1.7606024022801892, -0.8169470483125114
430, -1.762274774026165, -0.7964013758705059
431, -1.7527894551259942, -0.7945027741481233
432, -1.7540992184877437, -0.8247905609793102
433, -1.758226793675283, -0.8495538569432077
434, -1.7748325133978882, -0.8566384892944798
435, -1.7496647276762485, -0.8046154724481271
436, -1.7631882618380983, -0.8104729279740914
437, -1.7668713386355768, -0.8124386474900287
438, -1.7660669412775818, -0.8028424825720613
439, -1.7669901991739894, -0.8283225452349141
440, -1.7818013016198695, -0.794995062920108
441, -1.7781364729828903, -0.8058586512819501
442, -1.770090998735066, -0.7995010365131195
443, -1.7783000651872463, -0.7862945218067952
444, -1.7890031565359674, -0.8263811274747783
445, -1.8003524004223943, -0.844257559849702
446, -1.8062813034840683, -0.8078928151689553
447, -1.795322188928318, -0.8079814753816665
448, -1.7989193665910306, -0.7999559102668441
449, -1.7949840132810966, -0.8250555179422786
450, -1.803603899006578, -0.8011711048354666
451, -1.8062053688612647, -0.8035002593461393
452, -1.811024243954993, -0.8178075739154066
453, -1.8007077180171107, -0.8204773245400285
454, -1.805594827755637, -0.8393442349462703
455, -1.8108452347847899, -0.800922817947257
456, -1.8205365047468136, -0.8058308815485393
457, -1.8118580793035026, -0.7962087414384464
458, -1.8039067776245485, -0.8288793824235379
459, -1.8068129068363143, -0.8057860233159436
460, -1.8234376120187594, -0.8416529416090139
461, -1.8264367130972923, -0.7748841800803423
462, -1.816203177296269, -0.794465359947804
463, -1.8173502392684322, -0.8509535325973014
464, -1.8161951507958274, -0.7860435614714215
465, -1.8150051893475831, -0.8273562308633814
466, -1.8281389374698576, -0.8343149162135346
467, -1.827142593142459, -0.8056201625866708
468, -1.8283211614454902, -0.8103854723675209
469, -1.8257822110679578, -0.8389076940518057
470, -1.838328625582136, -0.8110075385452434
471, -1.8308308473750845, -0.7677915044074263
472, -1.8168795784295066, -0.7962225444688936
473, -1.8252323791949936, -0.8563527623157245
474, -1.8266908117434064, -0.8365832005934003
475, -1.8314903465368508, -0.8355851439459993
476, -1.8406480332381465, -0.8600467900145823
477, -1.8584242395045036, -0.8280680893015109
478, -1.8464590965001655, -0.8217431620493925
479, -1.8597945357523944, -0.8267578690914346
480, -1.856929053683846, -0.8239420315754864
481, -1.8551866404953248, -0.8494104906717134
482, -1.8581207466266594, -0.8152834534134284
483, -1.8460297055166361, -0.8491061144109235
484, -1.862768479423699, -0.796921243006561
485, -1.8624616713448159, -0.7843863598919281
486, -1.8492323783685543, -0.8231403317530402
487, -1.8614954111519866, -0.8374808529109998
488, -1.8464879819365796, -0.8089236301578303
489, -1.8517307826371467, -0.8171097323581061
490, -1.8596912225327769, -0.8153525264578697
491, -1.8719595475495798, -0.8049439297259462
492, -1.867097697517387, -0.8175933881413862
493, -1.8641848789310271, -0.8216044386972443
494, -1.8616596829146392, -0.8405163957257598
495, -1.8663370864728233, -0.8094418553130381
496, -1.869747001558702, -0.8132459471606441
497, -1.8792615878998014, -0.7909625391584544
